split,domain,kind,anomaly_type,image_path,mask_path,source_path,mask_kind,mask_scale,augmentation
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0076__000.png,train/masks/mms_rpi__train__clean__IMG_0076__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__000.png,train/masks/mms_rpi__train__synthetic__IMG_0076__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,blob,3,zoom-out-0.79+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__001.png,train/masks/mms_rpi__train__synthetic__IMG_0076__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,scratch_cluster,4,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__002.png,train/masks/mms_rpi__train__synthetic__IMG_0076__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__003.png,train/masks/mms_rpi__train__synthetic__IMG_0076__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__004.png,train/masks/mms_rpi__train__synthetic__IMG_0076__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,scratch,1,zoom-in-1.09+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__005.png,train/masks/mms_rpi__train__synthetic__IMG_0076__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,scratch,2,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__006.png,train/masks/mms_rpi__train__synthetic__IMG_0076__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0076__007.png,train/masks/mms_rpi__train__synthetic__IMG_0076__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0076.png,scratch,5,zoom-in-1.23+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0126__000.png,train/masks/mms_rpi__train__clean__IMG_0126__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,zero,,zoom-out-0.80+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__000.png,train/masks/mms_rpi__train__synthetic__IMG_0126__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,scratch,4,zoom-out-0.88+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__001.png,train/masks/mms_rpi__train__synthetic__IMG_0126__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,scratch_cluster,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__002.png,train/masks/mms_rpi__train__synthetic__IMG_0126__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,scratch_cluster,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__003.png,train/masks/mms_rpi__train__synthetic__IMG_0126__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,blob,1,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__004.png,train/masks/mms_rpi__train__synthetic__IMG_0126__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__005.png,train/masks/mms_rpi__train__synthetic__IMG_0126__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,scratch_cluster,3,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__006.png,train/masks/mms_rpi__train__synthetic__IMG_0126__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,blob,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0126__007.png,train/masks/mms_rpi__train__synthetic__IMG_0126__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0126.png,scratch,5,zoom-none+bg-recolor
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0042__000.png,train/masks/mms_rpi__train__clean__IMG_0042__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,zero,,zoom-out-0.78+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__000.png,train/masks/mms_rpi__train__synthetic__IMG_0042__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,scratch,2,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__001.png,train/masks/mms_rpi__train__synthetic__IMG_0042__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,scratch,2,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__002.png,train/masks/mms_rpi__train__synthetic__IMG_0042__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__003.png,train/masks/mms_rpi__train__synthetic__IMG_0042__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,blob,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__004.png,train/masks/mms_rpi__train__synthetic__IMG_0042__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,blob,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__005.png,train/masks/mms_rpi__train__synthetic__IMG_0042__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,blob,2,zoom-in-1.21+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__006.png,train/masks/mms_rpi__train__synthetic__IMG_0042__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0042__007.png,train/masks/mms_rpi__train__synthetic__IMG_0042__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0042.png,blob,5,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0022__000.png,train/masks/mms_rpi__train__clean__IMG_0022__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__000.png,train/masks/mms_rpi__train__synthetic__IMG_0022__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__001.png,train/masks/mms_rpi__train__synthetic__IMG_0022__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__002.png,train/masks/mms_rpi__train__synthetic__IMG_0022__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__003.png,train/masks/mms_rpi__train__synthetic__IMG_0022__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,blob,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__004.png,train/masks/mms_rpi__train__synthetic__IMG_0022__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,scratch_cluster,4,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__005.png,train/masks/mms_rpi__train__synthetic__IMG_0022__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,scratch_cluster,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__006.png,train/masks/mms_rpi__train__synthetic__IMG_0022__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,scratch_cluster,1,zoom-in-1.22+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0022__007.png,train/masks/mms_rpi__train__synthetic__IMG_0022__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0022.png,scratch,5,zoom-none+bg-recolor
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0189__000.png,train/masks/mms_rpi__train__clean__IMG_0189__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__000.png,train/masks/mms_rpi__train__synthetic__IMG_0189__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,scratch_cluster,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__001.png,train/masks/mms_rpi__train__synthetic__IMG_0189__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,scratch_cluster,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__002.png,train/masks/mms_rpi__train__synthetic__IMG_0189__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,scratch_cluster,1,zoom-in-1.24+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__003.png,train/masks/mms_rpi__train__synthetic__IMG_0189__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,scratch,2,zoom-in-1.17+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__004.png,train/masks/mms_rpi__train__synthetic__IMG_0189__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,blob,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__005.png,train/masks/mms_rpi__train__synthetic__IMG_0189__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,blob,4,zoom-out-0.78+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__006.png,train/masks/mms_rpi__train__synthetic__IMG_0189__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0189__007.png,train/masks/mms_rpi__train__synthetic__IMG_0189__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0189.png,blob,3,zoom-out-0.87+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0023__000.png,train/masks/mms_rpi__train__clean__IMG_0023__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,zero,,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__000.png,train/masks/mms_rpi__train__synthetic__IMG_0023__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__001.png,train/masks/mms_rpi__train__synthetic__IMG_0023__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch,2,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__002.png,train/masks/mms_rpi__train__synthetic__IMG_0023__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__003.png,train/masks/mms_rpi__train__synthetic__IMG_0023__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch_cluster,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__004.png,train/masks/mms_rpi__train__synthetic__IMG_0023__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,blob,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__005.png,train/masks/mms_rpi__train__synthetic__IMG_0023__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__006.png,train/masks/mms_rpi__train__synthetic__IMG_0023__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0023__007.png,train/masks/mms_rpi__train__synthetic__IMG_0023__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0023.png,blob,5,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0124__000.png,train/masks/mms_rpi__train__clean__IMG_0124__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,zero,,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__000.png,train/masks/mms_rpi__train__synthetic__IMG_0124__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,blob,1,zoom-in-1.09+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__001.png,train/masks/mms_rpi__train__synthetic__IMG_0124__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__002.png,train/masks/mms_rpi__train__synthetic__IMG_0124__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,scratch_cluster,4,zoom-out-0.85+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__003.png,train/masks/mms_rpi__train__synthetic__IMG_0124__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__004.png,train/masks/mms_rpi__train__synthetic__IMG_0124__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,scratch,2,zoom-out-0.89+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__005.png,train/masks/mms_rpi__train__synthetic__IMG_0124__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,scratch,3,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__006.png,train/masks/mms_rpi__train__synthetic__IMG_0124__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,blob,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0124__007.png,train/masks/mms_rpi__train__synthetic__IMG_0124__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0124.png,blob,5,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0187__000.png,train/masks/mms_rpi__train__clean__IMG_0187__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,zero,,zoom-in-1.17+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0187__000.png,train/masks/mms_rpi__train__synthetic__IMG_0187__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,blob,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0187__001.png,train/masks/mms_rpi__train__synthetic__IMG_0187__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0187__002.png,train/masks/mms_rpi__train__synthetic__IMG_0187__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,scratch_cluster,2,zoom-in-1.09+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0187__003.png,train/masks/mms_rpi__train__synthetic__IMG_0187__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,scratch,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0187__004.png,train/masks/mms_rpi__train__synthetic__IMG_0187__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0187.png,scratch,5,zoom-none+bg-recolor
